Band gap,Density(g/cm^3),ID,Space Group No,Volume(A^3/atoms),ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:num_unfilled,ave:num_valance,ave:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:num_unfilled,max:num_valance,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:num_unfilled,min:num_valance,min:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:num_unfilled,var:num_valance,var:period,Flag
2.5669,4.904291701180235,mp-19399,167,10.292373283088448,14.400000000000002,2.728,10.877434,83.39999999999999,2.0,2.0,0.0,0.0,1.2,2.4,0.4,1.6,3.6000000000000005,6.0,2.8,24.0,3.44,13.61805,101.0,5.0,5.0,0.0,0.0,2.0,4.0,1.0,2.0,6.0,6.0,4.0,8.0,1.66,6.76651,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,61.44,0.760416,11.266464089184,464.64,6.0,6.0,0.0,0.0,0.96,3.84,0.24,0.24,3.84,0.0,0.96,True
4.166499999999999,5.297809315047638,mp-558573,12,14.155440958659195,20.4,2.552,10.65775,70.6,3.6,0.4,0.0,0.0,1.2,2.4,0.0,2.0,4.8,4.8,3.2,39.0,3.44,13.61805,101.0,9.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,9.0,6.0,5.0,8.0,1.22,6.2173,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,230.64,1.182816,13.145064135000002,1386.2400000000002,19.44,0.24,0.0,0.0,0.96,3.84,0.0,0.0,11.76,2.16,2.16,False
0.0,10.50640417078688,mp-865425,139,15.19810527977033,42.0,2.0625,8.60122475,70.75,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.5,4.75,46.0,2.2,9.394199,76.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,5.0,30.0,1.65,8.3369,69.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,48.0,0.05671875,0.2096027203876876,9.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.1875,False
0.7933000000000003,10.27381296446676,mp-2513,205,18.583333383833065,48.0,2.1866666666666665,9.512,82.0,0.3333333333333333,9.666666666666666,0.0,4.666666666666666,2.0,2.0,0.3333333333333333,1.6666666666666663,2.6666666666666665,18.0,4.666666666666666,78.0,2.2,9.7886,89.0,1.0,10.0,0.0,14.0,3.0,3.0,1.0,2.0,3.0,24.0,6.0,33.0,2.18,8.9588,68.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,4.0,450.0,8.888888888888906e-05,0.1530151200000002,98.0,0.2222222222222222,0.2222222222222222,0.0,43.55555555555556,2.0,2.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,18.0,0.8888888888888888,False
0.5762,7.424133478418152,mp-2008,58,15.335270041689824,30.666666666666664,2.063333333333333,9.159866666666666,79.66666666666666,1.3333333333333333,8.666666666666666,0.0,0.0,2.0,2.0,0.0,2.0,3.333333333333333,12.666666666666666,4.0,33.0,2.18,9.7886,89.0,4.0,10.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,15.0,4.0,26.0,1.83,7.9024,61.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,4.0,10.88888888888889,0.0272222222222222,0.7906112088888892,174.22222222222223,3.555555555555556,3.555555555555556,0.0,0.0,2.0,2.0,0.0,0.0,0.2222222222222222,10.88888888888889,0.0,False
0.0,7.812657817874729,mp-626,220,26.24436396689445,51.85714285714285,1.6057142857142854,6.383471428571428,46.71428571428571,5.999999999999999,4.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.5714285714285714,6.428571428571428,5.571428571428571,5.571428571428571,57.0,2.28,7.4589,65.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,6.0,45.0,1.1,5.5769,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,35.265306122448976,0.3409959183673468,0.8674099591836731,250.77551020408163,12.0,12.0,0.0,0.0,0.0,0.0,0.2448979591836734,0.2448979591836734,8.816326530612244,8.816326530612244,0.2448979591836734,False
0.9082999999999996,10.453602491452276,mp-15649,14,18.11191594107888,47.66666666666666,2.1866666666666665,9.51474,81.33333333333333,1.0,9.0,0.0,4.666666666666666,2.0,2.0,0.0,2.0,3.0,17.666666666666664,4.666666666666666,77.0,2.2,9.7886,89.0,3.0,10.0,0.0,14.0,3.0,3.0,0.0,2.0,3.0,23.0,6.0,33.0,2.18,8.96702,66.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,4.0,430.2222222222222,8.888888888888906e-05,0.1499985992000003,117.55555555555556,2.0,2.0,0.0,43.55555555555556,2.0,2.0,0.0,0.0,0.0,14.22222222222222,0.8888888888888888,False
4.4276,1.7981627900071049,mp-22003,166,15.008780458642294,8.0,2.5125,12.185344,77.75,0.0,0.0,0.0,0.0,2.25,2.25,0.25,1.75,2.5,4.0,2.25,11.0,3.04,14.5341,100.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,7.0,0.93,5.139076,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.8347687499999998,16.549964242608,1485.1875,0.0,0.0,0.0,0.0,1.6875,1.6875,0.1875,0.1875,0.75,3.0,0.1875,False
1.6950999999999998,4.306216402613114,mp-10074,122,29.637294707566745,33.33333333333333,2.37,9.134736666666669,90.0,0.0,10.0,0.0,0.0,2.6666666666666665,3.333333333333333,0.0,2.0,2.6666666666666665,15.333333333333332,4.0,34.0,2.55,9.75239,93.0,0.0,10.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,16.0,4.0,32.0,2.01,7.8994300000000015,84.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,14.0,4.0,0.8888888888888888,0.0648,0.7629912803555544,18.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0,False
4.0787,6.776754953912601,mp-2063,164,16.163082357848687,28.4,2.516,10.36003,73.0,0.0,0.0,4.4,1.2000000000000002,1.2,2.4,0.0,2.0,5.6000000000000005,5.6,3.6000000000000005,59.0,3.44,13.61805,101.0,0.0,0.0,11.0,3.0,2.0,4.0,0.0,2.0,11.0,6.0,6.0,8.0,1.13,5.473,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,624.24,1.280664,15.9220414806,1176.0,0.0,0.0,29.04,2.16,0.96,3.84,0.0,0.0,19.44,0.24,3.84,False
1.0948,7.783143641341637,mp-1018722,154,29.822479490838504,57.0,2.225,10.094945,83.5,0.0,10.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,21.0,5.0,80.0,2.55,10.4375,93.0,0.0,10.0,0.0,14.0,2.0,4.0,0.0,2.0,2.0,26.0,6.0,34.0,1.9,9.75239,74.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,529.0,0.1056249999999999,0.1173439280249999,90.25,0.0,0.0,0.0,49.0,1.0,4.0,0.0,0.0,1.0,25.0,1.0,False
1.1591999999999998,4.065954416581215,mp-971787,164,28.69008866325088,31.0,2.5166666666666666,10.124596666666667,83.33333333333333,2.333333333333333,7.666666666666666,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,3.0,12.999999999999998,4.0,35.0,2.96,11.8138,98.0,7.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,7.0,17.0,4.0,23.0,1.63,6.74619,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,32.0,0.3930888888888889,5.706815802688889,430.2222222222222,10.88888888888889,10.88888888888889,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,7.999999999999998,32.0,0.0,False
1.5282,3.414813937401034,mp-27639,63,50.282907085534745,44.0,2.81,11.13253,97.5,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,17.0,4.5,53.0,2.96,11.8138,98.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,17.0,5.0,35.0,2.66,10.45126,97.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,17.0,4.0,81.0,0.0224999999999999,0.4641288129000006,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,False
0.8678999999999997,4.351825103996845,mp-28572,194,37.99366740562089,42.33333333333333,2.34,9.734833333333334,76.33333333333333,3.0,6.999999999999999,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,3.6666666666666665,12.333333333333332,4.666666666666666,57.0,2.96,11.8138,98.0,9.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,9.0,17.0,6.0,35.0,1.1,5.5769,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,107.55555555555556,0.7687999999999998,8.644204802222223,938.8888888888888,18.0,18.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,14.222222222222223,43.55555555555556,0.8888888888888888,False
0.5263999999999998,5.472280683504338,mp-973064,139,10.76696551899793,15.0,1.9250000000000005,11.59305725,85.5,2.25,0.25,0.0,0.0,0.0,0.0,0.75,1.25,3.0,1.5,2.25,57.0,2.2,13.598443,103.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,3.0,6.0,1.0,1.1,5.5769,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,588.0,0.226875,12.064716018909184,918.75,15.1875,0.1875,0.0,0.0,0.0,0.0,0.1875,0.1875,12.0,0.75,4.6875,False
3.5875000000000004,2.8586891450658207,mp-867875,194,37.279060637807056,28.25,2.6625,11.1366475,81.25,0.0,0.0,2.0,1.5,0.75,3.75,0.0,2.0,2.75,7.25,3.75,62.0,3.16,12.96763,99.0,0.0,0.0,8.0,6.0,1.0,5.0,0.0,2.0,8.0,8.0,6.0,17.0,1.17,5.6437,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,379.6875,0.7425187500000002,10.05749074591875,945.1875,0.0,0.0,12.0,6.75,0.1875,4.6875,0.0,0.0,9.1875,0.1875,1.6875,False
0.6200000000000001,8.153619006404051,mp-358,152,33.41924837951602,66.0,2.0,9.72355,83.0,0.0,10.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,21.0,5.5,80.0,2.1,10.4375,92.0,0.0,10.0,0.0,14.0,2.0,4.0,0.0,2.0,2.0,26.0,6.0,52.0,1.9,9.0096,74.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,5.0,196.0,0.01,0.5097246024999995,81.0,0.0,0.0,0.0,49.0,1.0,4.0,0.0,0.0,1.0,25.0,0.25,False
8.7173,2.5303326396951693,mp-1138,225,8.511080937851723,6.0,2.48,11.4072595,57.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,1.5,1.0,4.0,2.0,9.0,3.98,17.4228,102.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,7.0,2.0,3.0,0.98,5.391719,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,2.25,36.18672750714025,2025.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.0,9.0,0.0,False
0.7134999999999998,4.22975637667781,mp-29055,12,36.983905332853645,40.333333333333336,1.6399999999999997,7.1858144333333325,62.0,0.0,6.666666666666666,0.0,0.0,2.0,2.0,0.3333333333333333,1.6666666666666663,2.333333333333333,10.333333333333334,4.666666666666666,51.0,2.05,8.60839,88.0,0.0,10.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,15.0,5.0,19.0,0.82,4.3406633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,227.5555555555556,0.3361999999999999,4.047442485753975,1352.0,0.0,22.22222222222222,0.0,0.0,2.0,2.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,43.55555555555556,0.2222222222222222,False
0.0,7.894283983618153,mp-20064,191,21.171146541697844,42.66666666666666,1.6133333333333333,5.979167333333333,62.0,0.0,6.666666666666666,1.3333333333333333,3.333333333333333,3.333333333333333,0.6666666666666666,0.0,2.0,4.666666666666666,12.666666666666666,4.666666666666666,66.0,1.81,5.999301,81.0,0.0,10.0,4.0,10.0,5.0,1.0,0.0,2.0,5.0,13.0,6.0,31.0,1.22,5.9389,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,4.0,272.22222222222223,0.0773555555555555,0.0008107290668888,722.0,0.0,22.22222222222222,3.555555555555556,22.22222222222222,5.555555555555555,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,False
3.6212,11.723834871782085,mp-1216,225,13.3885326644275,39.0,2.439509659389922,9.936105,59.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,11.0,4.0,70.0,3.44,13.61805,101.0,0.0,0.0,0.0,14.0,2.0,4.0,0.0,2.0,2.0,16.0,6.0,8.0,1.439019318779844,6.25416,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,961.0,1.0009809216540697,13.556718983025002,1764.0,0.0,0.0,0.0,49.0,1.0,4.0,0.0,0.0,1.0,25.0,4.0,False
3.3151,4.048808748263136,mp-569960,166,30.78547252688047,33.33333333333333,2.523333333333333,11.007266333333334,90.66666666666666,0.0,10.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,0.6666666666666666,15.333333333333332,4.0,35.0,2.96,11.8138,98.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,17.0,4.0,30.0,1.65,9.394199,76.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,4.0,5.555555555555555,0.3813555555555555,1.3009931109335555,107.55555555555554,0.0,0.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,False
0.1098,4.346426627810448,mp-30033,164,27.85646918268836,32.33333333333333,2.6,10.50287,86.66666666666666,1.0,9.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,1.6666666666666663,14.333333333333332,4.0,35.0,2.96,11.8138,98.0,3.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,17.0,4.0,27.0,1.88,7.881010000000002,64.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,14.22222222222222,0.2592,3.437074929799998,256.8888888888889,2.0,2.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.8888888888888888,14.22222222222222,0.0,False
1.3907,2.0320788430714862,mp-7667,36,28.498811223611632,17.2,1.876,7.95227132,60.4,0.0,0.0,0.0,0.0,1.2,2.4,0.4,1.6,1.6,4.0,3.4,19.0,2.58,10.36001,94.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,6.0,4.0,16.0,0.82,4.3406633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.16,0.7434240000000001,8.695808326752216,1693.44,0.0,0.0,0.0,0.0,0.96,3.84,0.24,0.24,0.24,6.0,0.24,False
1.3224,4.760254797550273,mp-22887,62,25.91418557798492,32.33333333333333,2.527875030339913,10.535213333333331,72.0,0.0,0.0,2.333333333333333,2.333333333333333,0.6666666666666666,3.333333333333333,0.0,2.0,3.0,7.666666666666666,4.0,63.0,3.16,12.96763,99.0,0.0,0.0,7.0,7.0,1.0,5.0,0.0,2.0,7.0,9.0,6.0,17.0,1.2636250910197395,5.6703800000000015,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,470.2222222222222,0.7991639545355316,11.833301680555548,1458.0,0.0,0.0,10.88888888888889,10.88888888888889,0.2222222222222222,5.555555555555555,0.0,0.0,7.999999999999998,0.8888888888888888,2.0,False
3.1745,2.565321621280872,mp-1672,225,23.34755342840336,18.0,1.79,8.236585,55.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,3.5,20.0,2.58,10.36001,94.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,6.0,4.0,16.0,1.0,6.11316,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.6241000000000001,4.508933730625002,1521.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.25,False
2.2308000000000003,5.355828076442152,mp-2136,56,18.07658350254167,25.200000000000003,2.884,11.614186,95.8,0.0,4.0,0.0,0.0,2.4000000000000004,3.6,0.0,2.0,2.4000000000000004,9.6,3.2,51.0,3.44,13.61805,101.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,15.0,5.0,8.0,2.05,8.60839,88.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,6.0,2.0,443.76,0.4637040000000001,6.023206395744,40.56,0.0,24.0,0.0,0.0,0.24,0.24,0.0,0.0,0.24,19.44,2.16,True
0.3663000000000003,7.544066246491697,mp-7368,62,24.73675225974528,46.8,2.018,8.226994000000001,65.4,0.0,6.0,1.6,4.0,1.2,2.4,0.0,2.0,2.8,14.4,4.800000000000001,66.0,2.55,9.75239,93.0,0.0,10.0,4.0,10.0,2.0,4.0,0.0,2.0,4.0,16.0,6.0,34.0,1.22,5.9389,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,4.0,245.76,0.4245359999999999,3.4902494352239994,1142.64,0.0,24.0,3.84,24.0,0.96,3.84,0.0,0.0,0.96,3.84,0.96,False
2.2421,4.347719612404088,mp-865521,194,53.05819945977041,57.5,2.245,9.19491,77.75,2.25,7.75,0.0,3.5,0.75,3.75,0.0,2.0,3.0,17.0,5.25,71.0,2.66,10.45126,97.0,9.0,10.0,0.0,14.0,1.0,5.0,0.0,2.0,9.0,17.0,6.0,53.0,1.0,5.42586,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,5.0,60.75,0.516675,4.735245967499999,1111.6875,15.1875,15.1875,0.0,36.75,0.1875,4.6875,0.0,0.0,12.0,0.0,0.1875,True
2.0289,3.803891393438779,mp-864617,194,57.29060563695703,54.75,2.28,9.219695,80.25,0.0,7.5,2.5,1.0,0.75,3.75,0.0,2.0,3.25,14.25,5.25,60.0,2.66,10.45126,97.0,0.0,10.0,10.0,4.0,1.0,5.0,0.0,2.0,10.0,17.0,6.0,53.0,1.14,5.525,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,9.1875,0.4332000000000001,4.550257047674998,841.6875,0.0,18.75,18.75,3.0,0.1875,4.6875,0.0,0.0,15.1875,22.6875,0.1875,True
0.4870999999999998,5.147661877179925,mp-22913,216,23.137138264856784,32.0,2.43,9.77009,85.0,0.0,10.0,0.0,0.0,0.5,2.5,0.5,1.5,1.0,14.0,4.0,35.0,2.96,11.8138,98.0,0.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,17.0,4.0,29.0,1.9,7.726380000000002,72.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,4.0,9.0,0.2809,4.176750564099998,169.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.0,9.0,0.0,False
3.8299,3.3177855370323366,mp-23714,62,14.954159249076682,13.333333333333332,1.7833333333333334,10.963912,73.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.333333333333333,38.0,2.2,13.598443,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,1.0,0.95,5.69485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,304.2222222222222,0.3472222222222223,13.881507179921998,1720.8888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,3.555555555555556,False
0.2166999999999999,6.394345853872671,mp-1321,61,30.406165415721315,49.5,1.87,8.801105,81.5,0.0,10.0,0.0,0.0,1.5,1.5,0.0,2.0,1.5,13.5,5.0,51.0,2.05,8.99382,88.0,0.0,10.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,15.0,5.0,48.0,1.69,8.60839,75.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,5.0,2.25,0.0323999999999999,0.0371390712249999,42.25,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.0,2.25,2.25,0.0,False
0.0,14.524624647057223,mp-17728,82,17.59112625748231,62.75,1.6275,7.637035000000001,60.0,5.25,4.75,0.0,10.5,1.0,0.5,0.0,2.0,6.25,17.75,5.5,73.0,2.01,7.8994300000000015,84.0,7.0,10.0,0.0,14.0,4.0,2.0,0.0,2.0,7.0,19.0,6.0,32.0,1.5,7.54957,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,4.0,315.1875,0.0487687499999999,0.0229503786750001,192.0,9.1875,9.1875,0.0,36.75,3.0,0.75,0.0,0.0,1.6875,4.6875,0.75,False
3.6095,3.610995656099635,mp-22881,166,28.09936534131235,27.33333333333333,2.67,11.643026666666666,91.0,0.0,3.333333333333333,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,0.6666666666666666,8.666666666666666,3.6666666666666665,48.0,3.16,12.96763,99.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,12.0,5.0,17.0,1.69,8.99382,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,213.5555555555556,0.4802,3.509147981355556,128.0,0.0,22.22222222222222,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,0.8888888888888888,False
3.5833,5.563575198159326,mp-2858,14,12.25920010349888,18.666666666666664,2.7366666666666664,11.29,83.66666666666666,2.6666666666666665,0.6666666666666666,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,2.0,4.0,5.333333333333333,3.0,40.0,3.44,13.61805,101.0,8.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,8.0,6.0,5.0,8.0,1.33,6.6339,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,227.5555555555556,0.9893555555555552,10.839633605,600.8888888888889,14.222222222222223,0.888888888888889,0.0,0.0,0.8888888888888888,3.555555555555556,0.0,0.0,8.0,0.8888888888888888,2.0,False
5.5389,4.406028852359654,mp-1784,225,28.62467477385775,32.0,2.385,10.6583525,55.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,1.5,1.0,4.0,4.0,55.0,3.98,17.4228,102.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,7.0,6.0,9.0,0.79,3.893905,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,529.0,2.5440249999999995,45.75774998025624,2209.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.0,9.0,4.0,False
2.1444,3.984248355660455,mp-867231,194,56.22712009582479,56.0,2.320151612165604,9.304395,79.25,0.0,7.5,1.25,2.25,0.75,3.75,0.0,2.0,2.0,15.5,5.25,65.0,2.66,10.45126,97.0,0.0,10.0,5.0,9.0,1.0,5.0,0.0,2.0,5.0,17.0,6.0,53.0,1.3006064486624138,5.8638,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,5.0,27.0,0.3464907801409153,3.9458979846749984,945.1875,0.0,18.75,4.6875,15.1875,0.1875,4.6875,0.0,0.0,3.0,6.75,0.1875,True
0.4942,3.2457512910583355,mp-15668,194,26.08176436299476,22.5,1.74,7.445733000000001,52.0,0.0,5.0,0.0,0.0,1.0,2.0,0.5,1.5,1.5,8.5,3.5,34.0,2.55,9.75239,93.0,0.0,10.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,16.0,4.0,11.0,0.93,5.139076,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,132.25,0.6560999999999998,5.320666515649,1681.0,0.0,25.0,0.0,0.0,1.0,4.0,0.25,0.25,0.25,56.25,0.25,False
7.6375,0.4330828401502794,mp-1021328,217,12.302509259164346,2.0,2.2700000000000005,13.1308144,101.4,0.0,0.0,0.0,0.0,0.8,0.4,0.8,1.2000000000000002,1.6,1.6,1.2000000000000002,6.0,2.55,13.598443,103.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.2,11.2603,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0195999999999999,0.8747060301518391,10.24,0.0,0.0,0.0,0.0,2.5600000000000005,0.6400000000000001,0.16,0.16,1.44,1.44,0.16,False
0.9928,5.458185055491294,mp-582549,9,37.70859621019901,51.142857142857146,2.0085714285714285,8.088674285714287,88.28571428571429,0.0,10.0,0.0,0.0,2.8571428571428568,3.142857142857143,0.0,2.0,2.8571428571428568,15.142857142857142,5.0,52.0,2.1,9.0096,92.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,5.0,16.0,5.0,49.0,1.78,5.78636,79.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,13.0,5.0,1.8367346938775508,0.0208979591836734,2.1202604280816333,34.48979591836735,0.0,0.0,0.0,0.0,1.8367346938775508,1.836734693877551,0.0,0.0,1.8367346938775508,1.8367346938775508,0.0,False
2.7401,2.994719924169014,mp-23216,14,48.60938355429094,38.0,2.76,10.919824,95.0,0.0,10.0,0.0,0.0,1.6,4.4,0.0,2.0,1.6,16.400000000000002,4.2,50.0,2.96,11.8138,98.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,4.0,17.0,5.0,35.0,1.96,7.34392,83.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,14.0,4.0,36.0,0.16,3.196772354304001,36.0,0.0,0.0,0.0,0.0,1.44,1.44,0.0,0.0,1.44,1.4400000000000002,0.16,True
