Band gap,Density(g/cm^3),Space Group No,Volume(A^3/atoms),ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:num_unfilled,ave:num_valance,ave:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:num_unfilled,max:num_valance,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:num_unfilled,min:num_valance,min:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:num_unfilled,var:num_valance,var:period
1.2249,4.276274269,61,22.07438179,26,2.453333333,9.68564,85.66666667,0,3.333333333,0,0,1.333333333,2.666666667,0,1.333333333,1.333333333,7.333333333,3.666666667,46,2.58,10.36001,94,0,10,0,0,2,4,0,2,2,10,5,16,2.2,8.3369,69,0,0,0,0,0,0,0,0,0,6,3,200,0.032088889,0.909549794,138.8888889,0,22.22222222,0,0,0.888888889,3.555555556,0,0.888888889,0.888888889,3.555555556,0.888888889
1.2368,3.953969225,62,21.98320536,24,2.295,9.12972,89,0,5,0,0,3,3,0,2,3,10,3.5,32,2.58,10.36001,94,0,10,0,0,4,4,0,2,4,14,4,16,2.01,7.89943,84,0,0,0,0,2,2,0,2,2,6,3,64,0.081225,1.513613484,25,0,25,0,0,1,1,0,0,1,16,0.25
1.2477,4.408402967,194,28.00472165,32.5,2.18,7.8758455,87,0,10,0,0,3.5,2.5,0,2,3.5,14.5,4,34,2.55,9.75239,93,0,10,0,0,5,4,0,2,5,16,4,31,1.81,5.999301,81,0,10,0,0,2,1,0,2,2,13,4,2.25,0.1369,3.52141926,36,0,0,0,0,2.25,2.25,0,0,2.25,2.25,0
1.255,6.016516478,15,21.81975202,34,2.199673106,8.991393333,68.33333333,0,0,0,4.666666667,1.333333333,2.666666667,0,2,1.333333333,9.333333333,4,70,2.58,10.36001,94,0,0,0,14,2,4,0,2,2,16,6,16,1.439019319,6.25416,17,0,0,0,0,0,0,0,2,0,6,3,648,0.289297092,3.746223161,1317.555556,0,0,0,43.55555556,0.888888889,3.555555556,0,0,0.888888889,22.22222222,2
1.2566,2.014572297,194,22.6877667,13.5,1.755,7.749543,52.5,0,0,0,0,1,2,0.5,1.5,1.5,3.5,3,16,2.58,10.36001,94,0,0,0,0,2,4,1,2,2,6,3,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,6.25,0.680625,6.814537958,1722.25,0,0,0,0,1,4,0.25,0.25,0.25,6.25,0
1.2597,4.893243743,58,13.57017823,19.33333333,2.33,9.540806667,83,1.333333333,2,0,0,1.333333333,2.666666667,0,2,2.666666667,6.666666667,3.333333333,26,2.58,10.36001,94,4,6,0,0,2,4,0,2,4,8,4,16,1.83,7.9024,61,0,0,0,0,0,0,0,2,2,6,3,22.22222222,0.125,1.342188203,242,3.555555556,8,0,0,0.888888889,3.555555556,0,0,0.888888889,0.888888889,0.222222222
1.2626,4.012058555,1,11.99390084,13.66666667,2.81,11.55670667,87.33333333,1.666666667,1.666666667,0,0,1.333333333,2.666666667,0,2,3,6.333333333,2.666666667,25,3.44,13.61805,101,5,5,0,0,2,4,0,2,5,7,4,8,1.55,7.43402,60,0,0,0,0,0,0,0,2,2,6,2,64.22222222,0.7938,8.498272676,373.5555556,5.555555556,5.555555556,0,0,0.888888889,3.555555556,0,0,2,0.222222222,0.888888889
1.2632,8.025758457,167,12.89057639,26,3.535,15.308855,93,0.75,1.75,0,3.5,0.75,3.75,0,2,1.5,11,3,77,3.98,17.4228,102,3,7,0,14,1,5,0,2,3,23,6,9,2.2,8.96702,66,0,0,0,0,0,0,0,2,1,7,2,867,0.594075,13.40629039,243,1.6875,9.1875,0,36.75,0.1875,4.6875,0,0,0.75,48,3
1.2771,4.078412263,216,30.28030513,32,1.83,7.297079,84,0,5,0,0,4,2,0,2,4,9,4,51,2.05,8.60839,88,0,10,0,0,5,3,0,2,5,15,5,13,1.61,5.985768,80,0,0,0,0,3,1,0,2,3,3,3,361,0.0484,1.719536539,16,0,25,0,0,1,1,0,0,1,36,1
1.2906,2.872971511,164,23.47425189,19,2.65,10.89381667,84,2.333333333,1,0,0,0.666666667,3.333333333,0,2,3,6.333333333,3.333333333,23,3.16,12.96763,99,7,3,0,0,1,5,0,2,7,7,4,17,1.63,6.74619,54,0,0,0,0,0,0,0,2,1,5,3,8,0.5202,8.601403483,450,10.88888889,2,0,0,0.222222222,5.555555556,0,0,8,0.888888889,0.222222222
1.2907,8.023551326,62,13.52343024,27,3.435,14.5941485,96,0,2.5,0,3.5,2,4,0,2,2,12,3,81,3.98,17.4228,102,0,10,0,14,5,5,0,2,5,27,6,9,1.8,6.108194,78,0,0,0,0,1,1,0,2,1,7,2,972,0.891075,24.00380793,108,0,18.75,0,36.75,3,3,0,0,3,75,3
1.296,6.667264501,14,37.26687128,61.33333333,2.506666667,9.953773333,87.33333333,0.333333333,9.666666667,0,4.666666667,0.666666667,3.333333333,0.333333333,1.666666667,1.333333333,19.33333333,5.333333333,78,2.66,10.45126,97,1,10,0,14,1,5,1,2,2,24,6,53,2.2,8.9588,68,0,9,0,0,0,0,0,1,1,17,5,138.8888889,0.047022222,0.494985967,186.8888889,0.222222222,0.222222222,0,43.55555556,0.222222222,5.555555556,0.222222222,0.222222222,0.222222222,10.88888889,0.222222222
1.3003,4.456917865,12,36.82979895,40.85714286,1.96,8.145648,88.57142857,0,7.142857143,0,0,2.857142857,3.142857143,0,2,2.857142857,12.28571429,4.428571429,52,2.1,9.0096,92,0,10,0,0,5,4,0,2,5,16,5,13,1.61,5.985768,80,0,0,0,0,2,1,0,2,2,3,3,310.4081633,0.049,1.866032646,29.3877551,0,20.40816327,0,0,1.836734694,1.836734694,0,0,1.836734694,34.48979592,0.816326531
1.3032,8.223749354,12,27.85865022,56.5,2.475,9.48896,81.5,0,10,0,7,1,2,0.5,1.5,1.5,20.5,5,79,2.55,9.75239,93,0,10,0,14,2,4,1,2,2,25,6,34,2.4,9.22553,70,0,10,0,0,0,0,0,1,1,16,4,506.25,0.005625,0.069395365,132.25,0,0,0,49,1,4,0.25,0.25,0.25,20.25,1
1.3062,3.808869612,2,12.20620102,13.33333333,2.846666667,11.33420333,86.33333333,1.666666667,1.666666667,0,0,1.333333333,2.666666667,0.333333333,1.666666667,3.333333333,6,2.666666667,24,3.44,13.61805,101,5,5,0,0,2,4,1,2,6,6,4,8,1.66,6.76651,57,0,0,0,0,0,0,0,1,2,6,2,56.88888889,0.704088889,10.43191119,430.2222222,5.555555556,5.555555556,0,0,0.888888889,3.555555556,0.222222222,0.222222222,3.555555556,0,0.888888889
1.314,6.56000414,43,13.72361835,22.8,3.624,15.73,95.2,0.2,1.8,0,2.8,0.8,4,0.2,1.8,1.2,10.4,2.8,78,3.98,17.4228,102,1,9,0,14,1,5,1,2,2,24,6,9,2.2,8.9588,68,0,0,0,0,0,0,0,1,1,7,2,761.76,0.506944,11.46228736,184.96,0.16,12.96,0,31.36,0.16,4,0.16,0.16,0.16,46.24,2.56
1.3324,5.324192087,137,47.2403763,62,2.406666667,10.44667333,89.33333333,0,10,0,4.666666667,0.666666667,3.333333333,0,2,0.666666667,20,5.333333333,80,2.66,10.45126,97,0,10,0,14,1,5,0,2,1,26,6,53,1.9,10.4375,74,0,10,0,0,0,0,0,2,0,17,5,162,0.128355556,4.21E-05,117.5555556,0,0,0,43.55555556,0.222222222,5.555555556,0,0,0.222222222,18,0.222222222
1.3412,5.133000143,63,39.09892789,51,2.22,8.11881,88,0,10,0,0,3,3,0,2,3,15,5,53,2.66,10.45126,97,0,10,0,0,5,5,0,2,5,17,5,49,1.78,5.78636,79,0,10,0,0,1,1,0,2,1,13,5,4,0.1936,5.440323002,81,0,0,0,0,4,4,0,0,4,4,0
1.3444,4.278036458,62,26.37121617,30,2.368,9.659362,91.6,0,4,0,0,2.4,3.6,0,2,2.4,9.6,3.8,51,2.58,10.36001,94,0,10,0,0,3,4,0,2,3,15,5,16,2.05,8.60839,88,0,0,0,0,2,3,0,2,2,6,3,294,0.067416,0.73636143,8.64,0,24,0,0,0.24,0.24,0,0,0.24,19.44,0.96
1.3482,6.506545075,70,28.92932559,47.2,2.022,8.260034,65,0,6,1.2,4.4,1.2,2.4,0,2,2.4,14.8,4.8,67,2.55,9.75239,93,0,10,3,11,2,4,0,2,3,16,6,34,1.23,6.0215,23,0,0,0,0,0,0,0,2,2,13,4,261.36,0.418176,3.340689646,1176,0,24,2.16,29.04,0.96,3.84,0,0,0.24,2.16,0.96
1.3561,1.939826134,164,18.24680831,10.75,1.975,9.51337075,89.5,0,0,0,0,3,1.5,0.25,1.75,3.25,3.25,2.5,14,2.2,13.598443,103,0,0,0,0,4,2,1,2,4,4,3,1,1.9,8.15168,85,0,0,0,0,0,0,0,1,1,1,1,31.6875,0.016875,5.562605096,60.75,0,0,0,0,3,0.75,0.1875,0.1875,1.6875,1.6875,0.75
1.3586,6.649758037,70,28.53888801,47.6,2.026,8.294514,64.6,0,6,0.8,4.8,1.2,2.4,0,2,2,15.2,4.8,68,2.55,9.75239,93,0,10,2,12,2,4,0,2,2,16,6,34,1.24,6.1077,22,0,0,0,0,0,0,0,2,2,14,4,277.44,0.411864,3.188103647,1209.84,0,24,0.96,34.56,0.96,3.84,0,0,0,0.96,0.96
1.3674,5.324385945,216,36.60977946,50,2.295,9.013745,84,0,10,0,0,0.5,2.5,0.5,1.5,1,14,5,53,2.66,10.45126,97,0,10,0,0,1,5,1,2,1,17,5,47,1.93,7.57623,71,0,10,0,0,0,0,0,1,1,11,5,9,0.133225,2.066449375,169,0,0,0,0,0.25,6.25,0.25,0.25,0,9,0
1.3707,7.821777271,164,24.98210847,48.66666667,2.433333333,9.48786,84.66666667,0.333333333,9.666666667,0,4.666666667,1.333333333,2.666666667,0.333333333,1.666666667,2,18.66666667,4.666666667,78,2.55,9.75239,93,1,10,0,14,2,4,1,2,2,24,6,34,2.2,8.9588,68,0,9,0,0,0,0,0,1,2,16,4,430.2222222,0.027222222,0.139952242,138.8888889,0.222222222,0.222222222,0,43.55555556,0.888888889,3.555555556,0.222222222,0.222222222,0,14.22222222,0.888888889
1.3854,2.200291009,1,30.60176277,19.25,2.8275,11.7013225,89.5,1,1.5,0,0,0.75,3.75,0,2,1.75,7.25,3.25,26,3.16,12.96763,99,4,6,0,0,1,5,0,2,4,8,4,17,1.83,7.9024,61,0,0,0,0,0,0,0,2,1,7,3,15.1875,0.33166875,4.810604054,270.75,3,6.75,0,0,0.1875,4.6875,0,0,1.6875,0.1875,0.1875
1.3907,2.032078843,36,28.49881122,17.2,1.876,7.95227132,60.4,0,0,0,0,1.2,2.4,0.4,1.6,1.6,4,3.4,19,2.58,10.36001,94,0,0,0,0,2,4,1,2,2,6,4,16,0.82,4.3406633,10,0,0,0,0,0,0,0,1,1,1,3,2.16,0.743424,8.695808327,1693.44,0,0,0,0,0.96,3.84,0.24,0.24,0.24,6,0.24
1.4048,4.757663076,12,29.89544104,37.5,2.79,10.725075,89.75,0.5,9.5,0,0,0.75,3.75,0.25,1.75,1.5,15,4.25,45,2.96,11.8138,98,2,10,0,0,1,5,1,2,3,17,5,35,2.28,7.4589,65,0,8,0,0,0,0,0,1,1,9,4,18.75,0.0867,3.555966377,204.1875,0.75,0.75,0,0,0.1875,4.6875,0.1875,0.1875,0.75,12,0.1875
1.4121,2.75905086,36,32.15278817,24.4,1.876,7.8868572,60,0,0,0,0,1.2,2.4,0.4,1.6,1.6,4,3.8,37,2.58,10.36001,94,0,0,0,0,2,4,1,2,2,6,5,16,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,3,105.84,0.743424,9.174727158,1734,0,0,0,0,0.96,3.84,0.24,0.24,0.24,6,0.96
1.4199,4.737182878,63,34.12824632,42,2.37,8.80008,88.5,0,10,0,0,3,3,0,2,3,15,4.5,49,2.96,11.8138,98,0,10,0,0,5,5,0,2,5,17,5,35,1.78,5.78636,79,0,10,0,0,1,1,0,2,1,13,4,49,0.3481,9.082508238,90.25,0,0,0,0,4,4,0,0,4,4,0.25
1.42,3.790840188,14,33.21618609,32.5,2.97,12.032105,91.75,0,2.5,0,3.5,0.75,3.75,0.25,1.75,1,11.5,3.75,79,3.16,12.96763,99,0,10,0,14,1,5,1,2,1,25,6,17,2.4,9.22553,70,0,0,0,0,0,0,0,1,1,7,3,720.75,0.1083,2.625621077,157.6875,0,18.75,0,36.75,0.1875,4.6875,0.1875,0.1875,0,60.75,1.6875
1.4318,3.755237892,113,25.81377713,26,2.1575,9.0729235,74,0,0,0,0,1.5,3,0,2,1.5,5,3.75,56,2.58,10.36001,94,0,0,0,0,2,4,0,2,2,6,6,16,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,3,300,0.53551875,4.969774975,1200,0,0,0,0,0.75,3,0,0,0.75,3,1.6875
1.4357,2.678946591,229,19.20606449,14.14285714,3.737142857,15.99938571,96.71428571,0.285714286,1.142857143,0,0,0.857142857,4.285714286,0.142857143,1.857142857,1.285714286,7.285714286,2.428571429,45,3.98,17.4228,102,2,8,0,0,1,5,1,2,3,9,5,9,2.28,7.4589,65,0,0,0,0,0,0,0,1,1,7,2,158.6938776,0.353877551,12.15664937,167.6326531,0.489795918,7.836734694,0,0,0.12244898,3.06122449,0.12244898,0.12244898,0.489795918,0.489795918,1.102040816
1.4419,2.792928622,136,24.46867667,18.33333333,2.926666667,13.007576,71,0,0,0,0,0.666666667,3.333333333,0.333333333,1.666666667,1,5,3,37,3.98,17.4228,102,0,0,0,0,1,5,1,2,1,7,5,9,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,2,174.2222222,2.219022222,38.98840594,1922,0,0,0,0,0.222222222,5.555555556,0.222222222,0.222222222,0,8,2
1.4505,9.746112454,63,13.05275475,31.75,2.4625,11.91490125,82,2.625,1.125,0,5.25,1.875,1.875,0,2,4.5,10.25,3.5,73,3.04,14.5341,100,7,3,0,14,3,3,0,2,7,19,6,7,1.5,7.54957,52,0,0,0,0,0,0,0,2,3,5,2,1020.9375,0.55584375,11.43367015,540,11.484375,2.109375,0,45.9375,2.109375,2.109375,0,0,3.75,45.9375,3.75
1.4615,5.638100012,156,28.04583504,41,2.28,9.08882,84.5,0,10,0,0,0.5,2.5,0.5,1.5,1,14,4.5,53,2.66,10.45126,97,0,10,0,0,1,5,1,2,1,17,5,29,1.9,7.72638,72,0,10,0,0,0,0,0,1,1,11,4,144,0.1444,1.856242754,156.25,0,0,0,0,0.25,6.25,0.25,0.25,0,9,0.25
1.4625,1.984440595,136,21.50386634,12.33333333,2.926666667,13.06208777,71.33333333,0,0,0,0,0.666666667,3.333333333,0.333333333,1.666666667,1,5,2.666666667,19,3.98,17.4228,102,0,0,0,0,1,5,1,2,1,7,4,9,0.82,4.3406633,10,0,0,0,0,0,0,0,1,1,1,2,22.22222222,2.219022222,38.03162236,1880.888889,0,0,0,0,0.222222222,5.555555556,0.222222222,0.222222222,0,8,0.888888889
1.4965,3.85583174,160,23.27325239,24.66666667,2.55,10.85638667,82.33333333,2.666666667,0.666666667,0,0,0.666666667,3.333333333,0,2,3.333333333,6,3.666666667,40,3.16,12.96763,99,8,2,0,0,1,5,0,2,8,7,5,17,1.33,6.6339,49,0,0,0,0,0,0,0,2,1,4,3,117.5555556,0.7442,8.914696825,555.5555556,14.22222222,0.888888889,0,0,0.222222222,5.555555556,0,0,10.88888889,2,0.888888889
1.5009,9.076968327,14,15.4989385,35.66666667,2.193333333,9.980133333,82,1,2.333333333,0,4.666666667,2,2,0,2,3,11,4,77,2.2,10.48669,90,3,7,0,14,3,3,0,2,3,23,6,15,2.19,8.96702,66,0,0,0,0,0,0,0,2,3,5,3,854.2222222,2.22E-05,0.513199313,128,2,10.88888889,0,43.55555556,2,2,0,0,0,72,2
1.5042,8.957968476,205,15.88198218,36,2.193333333,9.977393333,82.66666667,0.333333333,3,0,4.666666667,2,2,0.333333333,1.666666667,2.666666667,11.33333333,4,78,2.2,10.48669,90,1,9,0,14,3,3,1,2,3,24,6,15,2.19,8.9588,68,0,0,0,0,0,0,0,1,2,5,3,882,2.22E-05,0.518766189,107.5555556,0.222222222,18,0,43.55555556,2,2,0.222222222,0.222222222,0.222222222,80.22222222,2
1.5075,9.849139251,62,18.2583375,44,2.67,12.027775,87.5,0,5,0,7,1,2,0,2,1,16,4,80,3.44,13.61805,101,0,10,0,14,2,4,0,2,2,26,6,8,1.9,10.4375,74,0,0,0,0,0,0,0,2,0,6,2,1296,0.5929,2.528974576,182.25,0,25,0,49,1,4,0,0,1,100,4
1.5205,4.732493596,2,15.78716351,20.8,2.192,9.861452,84.4,0.6,1.4,0,0,2.4,2.4,0.2,1.8,3.2,5.6,3.4,44,2.2,10.48669,90,3,7,0,0,3,3,1,2,4,8,5,15,2.19,7.3605,62,0,0,0,0,0,0,0,1,3,5,3,134.56,1.60E-05,1.563690227,125.44,1.44,7.84,0,0,1.44,1.44,0.16,0.16,0.16,1.44,0.64
1.521,5.622083705,4,24.3963878,36.66666667,2.146666667,8.504156667,78.66666667,0,6.666666667,0,0,0.666666667,1.333333333,0.666666667,1.333333333,1.333333333,9.333333333,4.333333333,47,2.58,10.36001,94,0,10,0,0,2,4,1,2,2,11,5,16,1.93,7.57623,71,0,0,0,0,0,0,0,1,1,6,3,213.5555556,0.093888889,1.722095797,117.5555556,0,22.22222222,0,0,0.888888889,3.555555556,0.222222222,0.222222222,0.222222222,5.555555556,0.888888889
1.5282,3.414813937,63,50.28290709,44,2.81,11.13253,97.5,0,10,0,0,1,5,0,2,1,17,4.5,53,2.96,11.8138,98,0,10,0,0,1,5,0,2,1,17,5,35,2.66,10.45126,97,0,10,0,0,1,5,0,2,1,17,4,81,0.0225,0.464128813,0.25,0,0,0,0,0,0,0,0,0,0,0.25
1.5327,9.306429916,55,17.47576603,39.71428571,2.737142857,10.96029857,92.85714286,0,4.285714286,0,6,2.857142857,3.142857143,0,2,2.857142857,15.42857143,3.714285714,82,3.44,13.61805,101,0,10,0,14,4,4,0,2,4,28,6,8,1.8,7.41663,82,0,0,0,0,2,2,0,2,2,6,2,1341.061224,0.658677551,9.418190208,88.40816327,0,24.48979592,0,48,0.979591837,0.979591837,0,0,0.979591837,118.5306122,3.918367347
1.5426,2.473106033,166,7.419531778,5.2,2.142,8.890476,87.8,0,0,0,0,4.8,1.2,0,2,4.8,3.2,2,6,2.55,11.2603,95,0,0,0,0,5,2,0,2,5,4,2,5,2.04,8.29802,86,0,0,0,0,4,1,0,2,4,3,2,0.16,0.041616,1.404016448,12.96,0,0,0,0,0.16,0.16,0,0,0.16,0.16,0
1.5582,3.31015897,12,25.83659527,23.5,2.04,8.97014,87,0,5,0,0,3.5,2.5,0,2,3.5,9.5,3.5,33,2.18,9.7886,89,0,10,0,0,4,3,0,2,4,15,4,14,1.9,8.15168,85,0,0,0,0,3,2,0,2,3,4,3,90.25,0.0196,0.669876772,4,0,25,0,0,0.25,0.25,0,0,0.25,30.25,0.25
1.5584,2.922964709,41,18.45570371,14.5,3.815,16.5513575,101.375,0,1.25,0,0,1,5,0,2,1,8.25,2.375,53,3.98,17.4228,102,0,10,0,0,1,5,0,2,1,17,5,9,2.66,10.45126,97,0,0,0,0,1,5,0,2,1,7,2,211.75,0.190575,5.315884216,2.734375,0,10.9375,0,0,0,0,0,0,0,10.9375,0.984375
1.5777,3.479111315,215,59.78779173,52.4,2.52,9.829792,94.2,0,10,0,0,1.6,4.4,0,2,1.6,16.4,5,53,2.66,10.45126,97,0,10,0,0,4,5,0,2,4,17,5,50,1.96,7.34392,83,0,10,0,0,1,2,0,2,1,14,5,1.44,0.0784,1.5448899,31.36,0,0,0,0,1.44,1.44,0,0,1.44,1.44,0
1.5965,4.018687912,63,31.04569079,33,2.47,9.376995,89,0,5,0,0,3,3,0,2,3,10,4,49,3.16,12.96763,99,0,10,0,0,5,5,0,2,5,13,5,17,1.78,5.78636,79,0,0,0,0,1,1,0,2,1,7,3,256,0.4761,12.8926597,100,0,25,0,0,4,4,0,0,4,9,1
1.6025,3.233463303,167,13.85767412,12.5,3.3925,14.7536475,90,1.75,0.75,0,0,0.75,3.75,0,2,2.5,6.5,2.5,23,3.98,17.4228,102,7,3,0,0,1,5,0,2,7,7,4,9,1.63,6.74619,54,0,0,0,0,0,0,0,2,1,5,2,36.75,1.03546875,21.3731252,432,9.1875,1.6875,0,0,0.1875,4.6875,0,0,6.75,0.75,0.75
1.6073,5.760204466,186,22.04063517,32,2.07,10.0555,66.5,4.5,0.5,0,0,1.5,1.5,0,2,6,4,4,57,3.04,14.5341,100,9,1,0,0,3,3,0,2,9,5,6,7,1.1,5.5769,33,0,0,0,0,0,0,0,2,3,3,2,625,0.9409,20.05785796,1122.25,20.25,0.25,0,0,2.25,2.25,0,0,9,1,4
1.6127,3.307256338,164,25.99886981,24,2.163333333,9.117973333,79,2.666666667,0.666666667,0,0,1.333333333,2.666666667,0,2,4,5.333333333,3.666666667,40,2.58,10.36001,94,8,2,0,0,2,4,0,2,8,6,5,16,1.33,6.6339,49,0,0,0,0,0,0,0,2,2,4,3,128,0.347222222,3.085310163,450,14.22222222,0.888888889,0,0,0.888888889,3.555555556,0,0,8,0.888888889,0.888888889
1.6434,2.810817466,140,15.94206926,12.6,3.56,15.514442,94.4,0.6,1.4,0,0,0.8,4,0,2,1.4,7.4,2.4,27,3.98,17.4228,102,3,7,0,0,1,5,0,2,3,9,4,9,1.88,7.88101,64,0,0,0,0,0,0,0,2,1,7,2,51.84,0.7056,14.56732102,231.04,1.44,7.84,0,0,0.16,4,0,0,0.64,0.64,0.64
1.6477,3.489692606,12,24.89309031,24,2.94,11.5904475,90.5,0.5,2,0,0,0.75,3.75,0.25,1.75,1.5,7.5,3.5,45,3.16,12.96763,99,2,8,0,0,1,5,1,2,3,9,5,17,2.28,7.4589,65,0,0,0,0,0,0,0,1,1,7,3,147,0.1452,5.689894915,216.75,0.75,12,0,0,0.1875,4.6875,0.1875,0.1875,0.75,0.75,0.75
1.6514,3.672440769,15,30.36224267,29.33333333,2.016666667,8.643894667,67.33333333,0,0,0,0,1.333333333,2.666666667,0,2,1.333333333,4.666666667,4,56,2.58,10.36001,94,0,0,0,0,2,4,0,2,2,6,6,16,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,3,355.5555556,0.634688889,5.890103675,1422.222222,0,0,0,0,0.888888889,3.555555556,0,0,0.888888889,3.555555556,2
1.6584,4.771253149,58,25.55897261,32.5,2.18,8.073185,86.5,0,5,0,0,3.5,2.5,0,2,3.5,9.5,4,49,2.58,10.36001,94,0,10,0,0,5,4,0,2,5,13,5,16,1.78,5.78636,79,0,0,0,0,2,1,0,2,2,6,3,272.25,0.16,5.229568581,56.25,0,25,0,0,2.25,2.25,0,0,2.25,12.25,1
1.6951,4.306216403,122,29.63729471,33.33333333,2.37,9.134736667,90,0,10,0,0,2.666666667,3.333333333,0,2,2.666666667,15.33333333,4,34,2.55,9.75239,93,0,10,0,0,4,4,0,2,4,16,4,32,2.01,7.89943,84,0,10,0,0,2,2,0,2,2,14,4,0.888888889,0.0648,0.76299128,18,0,0,0,0,0.888888889,0.888888889,0,0,0.888888889,0.888888889,0
1.6962,4.28438735,14,29.97972454,33.6,2.402,9.766874,91.4,0,10,0,0,2.4,3.6,0,2,2.4,15.6,4,34,2.55,9.7886,93,0,10,0,0,3,4,0,2,3,16,4,33,2.18,9.75239,89,0,10,0,0,2,3,0,2,2,15,4,0.24,0.032856,0.000314679,3.84,0,0,0,0,0.24,0.24,0,0,0.24,0.24,0
1.6982,7.209653516,138,31.8846388,57,2.68,10.519665,84,0,10,0,7,0.5,2.5,0.5,1.5,1,21,5,79,2.96,11.8138,98,0,10,0,14,1,5,1,2,1,25,6,35,2.4,9.22553,70,0,10,0,0,0,0,0,1,1,17,4,484,0.0784,1.674785398,196,0,0,0,49,0.25,6.25,0.25,0.25,0,16,1
1.7002,2.714211144,189,35.95142254,26.5,1.7,7.268569,51.5,0,0,0,0,1,2,0.5,1.5,1.5,3.5,4,37,2.58,10.36001,94,0,0,0,0,2,4,1,2,2,6,5,16,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,3,110.25,0.7744,9.557007456,1806.25,0,0,0,0,1,4,0.25,0.25,0.25,6.25,1
1.7045,5.928656693,12,30.24441353,45.5,2.77,11.102105,90,0.75,9.25,0,3.5,0.75,3.75,0,2,1.5,18.5,4.5,77,2.96,11.8138,98,3,10,0,14,1,5,0,2,3,23,6,35,2.2,8.96702,66,0,7,0,0,0,0,0,2,1,17,4,330.75,0.1083,1.519529319,192,1.6875,1.6875,0,36.75,0.1875,4.6875,0,0,0.75,6.75,0.75
1.7141,3.436277704,9,22.77267509,22,2.272,8.6157264,88.8,0,4,0,0,3.2,2.8,0,2,3.2,8.8,3.4,31,2.58,10.36001,94,0,10,0,0,5,4,0,2,5,13,4,16,1.81,5.999301,81,0,0,0,0,2,1,0,2,2,6,3,54,0.142296,4.563787916,40.56,0,24,0,0,2.16,2.16,0,0,2.16,11.76,0.24
1.7149,4.476728452,71,27.61633439,31.5,2.115,8.7559775,54.5,0,0,0,0,1,2,0.5,1.5,1.5,3.5,4,55,3.44,13.61805,101,0,0,0,0,2,4,1,2,2,6,6,8,0.79,3.893905,8,0,0,0,0,0,0,0,1,1,1,2,552.25,1.755625,23.639749,2162.25,0,0,0,0,1,4,0.25,0.25,0.25,6.25,4
1.7297,6.514133855,221,42.04437537,67,1.595,6.5597175,39,0,5,0,7,0,0,1,1,1,13,6,79,2.4,9.22553,70,0,10,0,14,0,0,1,1,1,25,6,55,0.79,3.893905,8,0,0,0,0,0,0,1,1,1,1,6,144,0.648025,7.106556285,961,0,25,0,49,0,0,0,0,0,144,0
1.7498,5.292040107,4,15.02537993,20.57142857,3.057142857,12.30135,98.42857143,0,2.857142857,0,0,2,4,0,2,2,8.857142857,2.857142857,52,3.44,13.61805,101,0,10,0,0,2,4,0,2,2,16,5,8,2.1,9.0096,92,0,0,0,0,2,4,0,2,2,6,2,395.1020408,0.36644898,4.334247225,16.53061224,0,20.40816327,0,0,0,0,0,0,0,20.40816327,1.836734694
1.7498,6.965043948,152,27.73333075,48,2.24,10.398755,84,0,5,0,7,1,2,0,2,1,16,4.5,80,2.58,10.4375,94,0,10,0,14,2,4,0,2,2,26,6,16,1.9,10.36001,74,0,0,0,0,0,0,0,2,0,6,3,1024,0.1156,0.001501175,100,0,25,0,49,1,4,0,0,1,100,2.25
1.7699,5.550591429,62,43.75977216,60,2.445,9.3654935,92.25,0,10,0,3.5,2,4,0,2,2,19.5,5.25,81,2.66,10.45126,97,0,10,0,14,5,5,0,2,5,27,6,53,1.8,6.108194,78,0,10,0,0,1,1,0,2,1,17,5,147,0.138675,3.536666678,67.6875,0,0,0,36.75,3,3,0,0,3,18.75,0.1875
